Temperatura,Umidade,DataInsert,IdInsert 
24.60, 52.00, 2023-05-01T14:15:20Z, 1
23.20, 55.00, 2023-05-01T14:30:20Z, 2
23.20, 54.00, 2023-05-01T14:45:21Z, 3
23.20, 54.00, 2023-05-01T15:00:21Z, 4
23.40, 54.00, 2023-05-01T15:15:22Z, 5
23.50, 54.00, 2023-05-01T15:30:23Z, 6
23.50, 52.00, 2023-05-01T15:45:23Z, 7
23.60, 52.00, 2023-05-01T16:00:24Z, 8
23.80, 50.00, 2023-05-01T16:15:24Z, 9
23.90, 48.00, 2023-05-01T16:30:25Z, 10
24.00, 47.00, 2023-05-01T16:45:25Z, 11
24.10, 46.00, 2023-05-01T17:00:26Z, 12
24.30, 47.00, 2023-05-01T17:15:26Z, 13
24.50, 46.00, 2023-05-01T17:30:27Z, 14
24.50, 46.00, 2023-05-01T17:45:27Z, 15
24.60, 44.00, 2023-05-01T18:00:28Z, 16
24.60, 44.00, 2023-05-01T18:15:28Z, 17
24.70, 43.00, 2023-05-01T18:30:29Z, 18
24.80, 41.00, 2023-05-01T18:45:29Z, 19
24.90, 42.00, 2023-05-01T19:00:30Z, 20
24.90, 42.00, 2023-05-01T19:15:31Z, 21
25.20, 42.00, 2023-05-01T19:30:31Z, 22
25.20, 42.00, 2023-05-01T19:45:32Z, 23
25.50, 42.00, 2023-05-01T20:00:32Z, 24
25.60, 43.00, 2023-05-01T20:15:33Z, 25
25.80, 44.00, 2023-05-01T20:30:34Z, 26
25.60, 44.00, 2023-05-01T20:45:34Z, 27
25.70, 44.00, 2023-05-01T21:00:35Z, 28
25.50, 44.00, 2023-05-01T21:15:36Z, 29
25.20, 46.00, 2023-05-01T21:30:37Z, 30
25.30, 45.00, 2023-05-01T21:45:38Z, 31
25.00, 45.00, 2023-05-01T22:00:42Z, 32
25.30, 45.00, 2023-05-01T22:15:43Z, 33
24.80, 45.00, 2023-05-01T22:30:43Z, 34
24.80, 46.00, 2023-05-01T22:45:44Z, 35
24.60, 47.00, 2023-05-01T23:00:45Z, 36
24.40, 48.00, 2023-05-01T23:15:46Z, 37
23.80, 48.00, 2023-05-01T23:31:24Z, 38
23.80, 48.00, 2023-05-01T23:46:25Z, 39
23.60, 48.00, 2023-05-02T00:01:26Z, 40
23.40, 48.00, 2023-05-02T00:16:48Z, 41
23.40, 48.00, 2023-05-02T00:31:52Z, 42
23.20, 50.00, 2023-05-02T00:47:03Z, 43
23.20, 50.00, 2023-05-02T01:02:04Z, 44
23.40, 49.00, 2023-05-02T01:17:04Z, 45
22.60, 50.00, 2023-05-02T01:32:05Z, 46
22.40, 52.00, 2023-05-02T01:47:06Z, 47
21.90, 53.00, 2023-05-02T02:02:09Z, 48
22.80, 50.00, 2023-05-02T02:17:10Z, 49
21.90, 53.00, 2023-05-02T02:32:10Z, 50
21.70, 53.00, 2023-05-02T02:47:11Z, 51
22.00, 53.00, 2023-05-02T03:02:11Z, 52
21.60, 54.00, 2023-05-02T03:17:12Z, 53
21.50, 54.00, 2023-05-02T03:32:13Z, 54
21.00, 56.00, 2023-05-02T03:47:13Z, 55
21.30, 56.00, 2023-05-02T04:02:14Z, 56
21.20, 55.00, 2023-05-02T04:17:14Z, 57
20.90, 55.00, 2023-05-02T04:32:15Z, 58
20.70, 55.00, 2023-05-02T04:47:15Z, 59
21.00, 55.00, 2023-05-02T05:02:16Z, 60
20.80, 55.00, 2023-05-02T05:17:16Z, 61
20.20, 56.00, 2023-05-02T05:32:17Z, 62
20.70, 55.00, 2023-05-02T05:47:17Z, 63
20.70, 55.00, 2023-05-02T06:02:18Z, 64
20.20, 56.00, 2023-05-02T06:17:18Z, 65
20.80, 55.00, 2023-05-02T06:32:19Z, 66
20.40, 56.00, 2023-05-02T06:47:20Z, 67
20.50, 56.00, 2023-05-02T07:02:20Z, 68
20.30, 57.00, 2023-05-02T07:17:21Z, 69
20.20, 57.00, 2023-05-02T07:32:21Z, 70
20.10, 57.00, 2023-05-02T07:47:22Z, 71
20.20, 57.00, 2023-05-02T08:02:22Z, 72
20.20, 57.00, 2023-05-02T08:17:23Z, 73
20.30, 57.00, 2023-05-02T08:32:23Z, 74
20.30, 56.00, 2023-05-02T08:47:24Z, 75
20.40, 56.00, 2023-05-02T09:02:24Z, 76
20.00, 57.00, 2023-05-02T09:17:25Z, 77
20.10, 56.00, 2023-05-02T09:32:26Z, 78
19.80, 57.00, 2023-05-02T09:47:26Z, 79
19.90, 57.00, 2023-05-02T10:02:27Z, 80
19.80, 58.00, 2023-05-02T10:17:27Z, 81
20.10, 57.00, 2023-05-02T10:32:28Z, 82
20.30, 57.00, 2023-05-02T10:47:28Z, 83
20.70, 57.00, 2023-05-02T11:02:29Z, 84
21.00, 56.00, 2023-05-02T11:17:29Z, 85
20.90, 57.00, 2023-05-02T11:32:30Z, 86
21.00, 57.00, 2023-05-02T11:47:30Z, 87
21.20, 57.00, 2023-05-02T12:02:31Z, 88
21.30, 57.00, 2023-05-02T12:17:31Z, 89
21.60, 57.00, 2023-05-02T12:32:32Z, 90
21.70, 58.00, 2023-05-02T12:47:33Z, 91
21.90, 58.00, 2023-05-02T13:02:33Z, 92
22.20, 58.00, 2023-05-02T13:17:34Z, 93
22.30, 57.00, 2023-05-02T13:32:34Z, 94
22.40, 56.00, 2023-05-02T13:47:35Z, 95
22.70, 51.00, 2023-05-02T14:02:35Z, 96
23.10, 51.00, 2023-05-02T14:17:36Z, 97
23.40, 45.00, 2023-05-02T14:32:36Z, 98
23.20, 46.00, 2023-05-02T14:47:37Z, 99
23.40, 41.00, 2023-05-02T15:02:37Z, 100
23.60, 41.00, 2023-05-02T15:17:38Z, 101
19.60, 57.00, 2023-05-04T09:58:00Z, 102
20.20, 57.00, 2023-05-04T10:13:00Z, 103
20.40, 57.00, 2023-05-04T10:28:01Z, 104
20.70, 57.00, 2023-05-04T10:43:01Z, 105
21.20, 57.00, 2023-05-04T10:58:02Z, 106
21.50, 55.00, 2023-05-04T11:13:02Z, 107
21.70, 56.00, 2023-05-04T11:28:03Z, 108
23.80, 48.00, 2023-05-05T02:06:29Z, 109
24.20, 48.00, 2023-05-05T02:21:30Z, 110
24.20, 48.00, 2023-05-05T02:36:30Z, 111
24.10, 47.00, 2023-05-05T02:51:31Z, 112
23.80, 49.00, 2023-05-05T03:06:32Z, 113
23.90, 48.00, 2023-05-05T03:21:32Z, 114
23.70, 48.00, 2023-05-05T03:36:33Z, 115
23.60, 49.00, 2023-05-05T03:51:33Z, 116
23.80, 48.00, 2023-05-05T04:06:34Z, 117
23.70, 48.00, 2023-05-05T04:21:34Z, 118
23.80, 48.00, 2023-05-05T04:36:35Z, 119
23.60, 49.00, 2023-05-05T04:51:35Z, 120
23.70, 48.00, 2023-05-05T05:06:36Z, 121
23.60, 48.00, 2023-05-05T05:21:36Z, 122
23.40, 49.00, 2023-05-05T05:36:37Z, 123
23.30, 49.00, 2023-05-05T05:51:37Z, 124
23.20, 50.00, 2023-05-05T06:06:38Z, 125
23.00, 50.00, 2023-05-05T06:21:39Z, 126
22.90, 51.00, 2023-05-05T06:36:39Z, 127
22.90, 50.00, 2023-05-05T06:51:40Z, 128
22.50, 51.00, 2023-05-05T07:06:40Z, 129
22.50, 52.00, 2023-05-05T07:21:41Z, 130
22.60, 51.00, 2023-05-05T07:36:41Z, 131
22.70, 51.00, 2023-05-05T07:51:42Z, 132
22.60, 52.00, 2023-05-05T08:06:42Z, 133
22.50, 53.00, 2023-05-05T08:21:43Z, 134
22.50, 53.00, 2023-05-05T08:36:43Z, 135
22.40, 55.00, 2023-05-05T08:51:44Z, 136
22.30, 55.00, 2023-05-05T09:06:45Z, 137
22.20, 55.00, 2023-05-05T09:21:45Z, 138
22.20, 56.00, 2023-05-05T09:36:46Z, 139
22.00, 56.00, 2023-05-05T09:51:46Z, 140
22.00, 56.00, 2023-05-05T10:06:47Z, 141
22.30, 56.00, 2023-05-05T10:21:47Z, 142
22.20, 57.00, 2023-05-05T10:36:48Z, 143
22.40, 57.00, 2023-05-05T10:51:48Z, 144
22.70, 55.00, 2023-05-05T11:06:49Z, 145
22.90, 55.00, 2023-05-05T11:21:49Z, 146
23.10, 55.00, 2023-05-05T11:36:50Z, 147
23.20, 54.00, 2023-05-05T11:51:51Z, 148
23.40, 52.00, 2023-05-05T12:06:51Z, 149
23.70, 51.00, 2023-05-05T12:21:52Z, 150
24.00, 50.00, 2023-05-05T12:36:52Z, 151
24.10, 48.00, 2023-05-05T12:51:53Z, 152
24.30, 48.00, 2023-05-05T13:06:53Z, 153
24.50, 47.00, 2023-05-05T13:21:54Z, 154
24.70, 47.00, 2023-05-05T13:36:54Z, 155
24.80, 47.00, 2023-05-05T13:51:55Z, 156
26.30, 41.00, 2023-05-05T21:14:50Z, 157
26.80, 38.00, 2023-05-05T21:29:51Z, 158
26.90, 40.00, 2023-05-05T21:44:51Z, 159
26.70, 41.00, 2023-05-05T21:59:52Z, 160
26.40, 43.00, 2023-05-05T22:14:52Z, 161
26.20, 43.00, 2023-05-05T22:29:53Z, 162
26.20, 43.00, 2023-05-05T22:44:53Z, 163
26.10, 43.00, 2023-05-05T22:59:54Z, 164
25.90, 43.00, 2023-05-05T23:14:54Z, 165
26.20, 43.00, 2023-05-05T23:29:55Z, 166
26.30, 43.00, 2023-05-05T23:44:55Z, 167
26.30, 43.00, 2023-05-05T23:59:56Z, 168
26.20, 43.00, 2023-05-06T00:14:57Z, 169
25.90, 44.00, 2023-05-06T00:29:57Z, 170
25.80, 44.00, 2023-05-06T00:44:58Z, 171
25.90, 43.00, 2023-05-06T00:59:58Z, 172
25.90, 43.00, 2023-05-06T01:14:59Z, 173
25.80, 43.00, 2023-05-06T01:29:59Z, 174
25.90, 43.00, 2023-05-06T01:45:00Z, 175
25.50, 44.00, 2023-05-06T02:00:00Z, 176
25.30, 44.00, 2023-05-06T02:15:01Z, 177
25.40, 44.00, 2023-05-06T02:30:01Z, 178
24.90, 44.00, 2023-05-06T02:45:02Z, 179
25.20, 45.00, 2023-05-06T03:00:02Z, 180
24.90, 45.00, 2023-05-06T03:15:03Z, 181
25.00, 45.00, 2023-05-06T03:30:03Z, 182
24.80, 46.00, 2023-05-06T03:45:04Z, 183
24.20, 49.00, 2023-05-06T04:00:05Z, 184
24.30, 49.00, 2023-05-06T04:15:05Z, 185
24.40, 49.00, 2023-05-06T04:30:06Z, 186
24.40, 49.00, 2023-05-06T04:45:06Z, 187
24.10, 50.00, 2023-05-06T05:00:07Z, 188
24.30, 49.00, 2023-05-06T05:15:07Z, 189
24.20, 50.00, 2023-05-06T05:30:08Z, 190
24.00, 50.00, 2023-05-06T05:45:08Z, 191
24.10, 50.00, 2023-05-06T06:00:09Z, 192
24.10, 50.00, 2023-05-06T06:15:09Z, 193
23.70, 50.00, 2023-05-06T06:30:10Z, 194
23.70, 50.00, 2023-05-06T06:45:10Z, 195
23.50, 51.00, 2023-05-06T07:00:11Z, 196
23.30, 51.00, 2023-05-06T07:15:12Z, 197
23.30, 52.00, 2023-05-06T07:30:12Z, 198
23.30, 52.00, 2023-05-06T07:45:13Z, 199
23.30, 52.00, 2023-05-06T08:00:13Z, 200
23.00, 52.00, 2023-05-06T08:15:14Z, 201
23.10, 51.00, 2023-05-06T08:30:14Z, 202
23.00, 52.00, 2023-05-06T08:45:15Z, 203
22.90, 52.00, 2023-05-06T09:00:15Z, 204
22.90, 52.00, 2023-05-06T09:15:16Z, 205
22.70, 53.00, 2023-05-06T09:30:16Z, 206
22.80, 52.00, 2023-05-06T09:45:17Z, 207
22.60, 53.00, 2023-05-06T10:00:17Z, 208
22.60, 52.00, 2023-05-06T10:15:18Z, 209
22.70, 53.00, 2023-05-06T10:30:18Z, 210
22.90, 53.00, 2023-05-06T10:45:19Z, 211
22.80, 53.00, 2023-05-06T11:00:20Z, 212
23.10, 53.00, 2023-05-06T11:15:20Z, 213
23.50, 53.00, 2023-05-06T12:30:23Z, 214
23.90, 51.00, 2023-05-06T12:45:23Z, 215
23.90, 52.00, 2023-05-06T13:00:24Z, 216
24.00, 52.00, 2023-05-06T13:15:24Z, 217
24.30, 51.00, 2023-05-06T13:30:25Z, 218
24.50, 50.00, 2023-05-06T13:45:26Z, 219
24.60, 49.00, 2023-05-06T14:00:26Z, 220
24.60, 49.00, 2023-05-06T14:15:27Z, 221
25.00, 49.00, 2023-05-06T14:30:27Z, 222
25.00, 49.00, 2023-05-06T14:45:28Z, 223
25.20, 48.00, 2023-05-06T15:00:28Z, 224
25.20, 48.00, 2023-05-06T15:15:29Z, 225
25.40, 48.00, 2023-05-06T15:30:29Z, 226
25.40, 47.00, 2023-05-06T15:45:30Z, 227
25.30, 47.00, 2023-05-06T16:00:30Z, 228
25.90, 44.00, 2023-05-06T16:15:31Z, 229
26.00, 43.00, 2023-05-06T16:30:32Z, 230
25.80, 44.00, 2023-05-06T16:45:32Z, 231
25.90, 43.00, 2023-05-06T17:00:33Z, 232
25.90, 44.00, 2023-05-06T17:15:33Z, 233
26.10, 43.00, 2023-05-06T17:30:34Z, 234
26.40, 43.00, 2023-05-06T18:00:35Z, 235
26.30, 44.00, 2023-05-06T18:15:36Z, 236
26.50, 43.00, 2023-05-06T18:30:36Z, 237
26.50, 43.00, 2023-05-06T18:45:37Z, 238
26.60, 42.00, 2023-05-06T19:00:37Z, 239
26.80, 42.00, 2023-05-06T19:15:38Z, 240
26.70, 41.00, 2023-05-06T19:30:38Z, 241
26.80, 44.00, 2023-05-06T19:45:39Z, 242
26.90, 44.00, 2023-05-06T20:00:39Z, 243
26.90, 44.00, 2023-05-06T20:15:40Z, 244
26.90, 44.00, 2023-05-06T20:46:06Z, 245
26.60, 44.00, 2023-05-06T21:01:06Z, 246
26.40, 45.00, 2023-05-06T21:16:07Z, 247
26.40, 45.00, 2023-05-06T21:31:07Z, 248
26.20, 45.00, 2023-05-06T21:46:08Z, 249
26.10, 45.00, 2023-05-06T22:01:08Z, 250
26.10, 46.00, 2023-05-06T22:16:09Z, 251
25.90, 46.00, 2023-05-06T22:31:10Z, 252
25.90, 46.00, 2023-05-06T22:46:10Z, 253
25.80, 46.00, 2023-05-06T23:01:11Z, 254
25.70, 46.00, 2023-05-06T23:16:11Z, 255
25.60, 46.00, 2023-05-06T23:31:12Z, 256
25.60, 46.00, 2023-05-06T23:46:12Z, 257
25.40, 46.00, 2023-05-07T00:01:13Z, 258
25.40, 46.00, 2023-05-07T00:16:13Z, 259
25.00, 47.00, 2023-05-07T00:31:14Z, 260
25.00, 47.00, 2023-05-07T00:46:14Z, 261
25.00, 47.00, 2023-05-07T01:01:15Z, 262
25.10, 46.00, 2023-05-07T01:16:15Z, 263
24.70, 47.00, 2023-05-07T01:31:16Z, 264
24.70, 47.00, 2023-05-07T01:46:16Z, 265
24.60, 48.00, 2023-05-07T02:01:17Z, 266
24.50, 48.00, 2023-05-07T02:16:17Z, 267
24.40, 49.00, 2023-05-07T02:31:18Z, 268
24.00, 50.00, 2023-05-07T02:46:19Z, 269
24.10, 50.00, 2023-05-07T03:01:19Z, 270
23.90, 50.00, 2023-05-07T03:16:20Z, 271
23.90, 50.00, 2023-05-07T03:31:20Z, 272
24.20, 50.00, 2023-05-07T03:46:21Z, 273
24.00, 50.00, 2023-05-07T04:01:21Z, 274
23.90, 51.00, 2023-05-07T04:16:22Z, 275
23.90, 51.00, 2023-05-07T04:31:22Z, 276
23.50, 52.00, 2023-05-07T04:46:23Z, 277
23.50, 52.00, 2023-05-07T05:01:23Z, 278
23.50, 52.00, 2023-05-07T05:16:24Z, 279
23.40, 53.00, 2023-05-07T05:31:24Z, 280
23.30, 53.00, 2023-05-07T05:46:25Z, 281
23.20, 53.00, 2023-05-07T06:01:25Z, 282
23.10, 53.00, 2023-05-07T06:16:26Z, 283
23.10, 53.00, 2023-05-07T06:31:27Z, 284
22.70, 53.00, 2023-05-07T06:46:27Z, 285
22.40, 55.00, 2023-05-07T07:01:28Z, 286
22.40, 55.00, 2023-05-07T07:16:28Z, 287
22.30, 55.00, 2023-05-07T07:31:29Z, 288
22.20, 56.00, 2023-05-07T07:46:29Z, 289
22.40, 55.00, 2023-05-07T08:01:30Z, 290
22.30, 55.00, 2023-05-07T08:16:30Z, 291
22.30, 55.00, 2023-05-07T08:31:31Z, 292
22.20, 55.00, 2023-05-07T08:46:31Z, 293
22.30, 55.00, 2023-05-07T09:01:32Z, 294
22.10, 55.00, 2023-05-07T09:16:32Z, 295
21.80, 55.00, 2023-05-07T09:31:33Z, 296
21.60, 56.00, 2023-05-07T09:46:33Z, 297
21.30, 57.00, 2023-05-07T10:01:34Z, 298
21.60, 56.00, 2023-05-07T10:16:35Z, 299
21.40, 57.00, 2023-05-07T10:31:35Z, 300
21.80, 56.00, 2023-05-07T10:46:36Z, 301
21.80, 56.00, 2023-05-07T11:01:36Z, 302
22.10, 56.00, 2023-05-07T11:16:37Z, 303
22.30, 56.00, 2023-05-07T11:31:37Z, 304
22.60, 55.00, 2023-05-07T11:46:38Z, 305
22.80, 55.00, 2023-05-07T12:01:38Z, 306
23.30, 54.00, 2023-05-07T12:16:39Z, 307
23.90, 52.00, 2023-05-07T12:31:39Z, 308
24.50, 57.00, 2023-05-07T13:03:12Z, 309
24.20, 54.00, 2023-05-07T13:19:46Z, 310
23.60, 53.00, 2023-05-07T13:34:47Z, 311
23.70, 53.00, 2023-05-07T13:49:47Z, 312
23.70, 53.00, 2023-05-07T14:04:48Z, 313
24.10, 52.00, 2023-05-07T14:19:48Z, 314
24.20, 52.00, 2023-05-07T14:34:49Z, 315
24.30, 51.00, 2023-05-07T14:49:49Z, 316
24.30, 52.00, 2023-05-07T15:04:50Z, 317
24.80, 50.00, 2023-05-07T15:19:50Z, 318
24.90, 49.00, 2023-05-07T15:34:51Z, 319
25.20, 49.00, 2023-05-07T15:49:51Z, 320
25.20, 48.00, 2023-05-07T16:04:52Z, 321
25.30, 48.00, 2023-05-07T16:19:52Z, 322
25.30, 48.00, 2023-05-07T16:34:53Z, 323
25.30, 47.00, 2023-05-07T16:49:54Z, 324
25.40, 47.00, 2023-05-07T17:04:54Z, 325
25.70, 46.00, 2023-05-07T17:19:55Z, 326
25.70, 46.00, 2023-05-07T17:34:55Z, 327
25.70, 46.00, 2023-05-07T17:49:56Z, 328
25.70, 45.00, 2023-05-07T18:04:56Z, 329
25.90, 45.00, 2023-05-07T18:19:57Z, 330
25.80, 45.00, 2023-05-07T18:34:57Z, 331
25.90, 45.00, 2023-05-07T18:49:58Z, 332
26.10, 45.00, 2023-05-07T19:04:58Z, 333
26.10, 44.00, 2023-05-07T19:19:59Z, 334
26.20, 44.00, 2023-05-07T19:34:59Z, 335
25.70, 45.00, 2023-05-07T19:50:00Z, 336
25.70, 47.00, 2023-05-07T20:05:00Z, 337
25.50, 46.00, 2023-05-07T20:20:01Z, 338
25.40, 47.00, 2023-05-07T20:35:02Z, 339
25.40, 48.00, 2023-05-07T20:50:02Z, 340
25.30, 48.00, 2023-05-07T21:05:03Z, 341
25.20, 48.00, 2023-05-07T21:20:03Z, 342
25.20, 48.00, 2023-05-07T21:35:04Z, 343
24.80, 48.00, 2023-05-07T21:50:04Z, 344
24.80, 47.00, 2023-05-07T22:05:05Z, 345
24.60, 47.00, 2023-05-07T22:20:05Z, 346
24.80, 47.00, 2023-05-07T22:35:06Z, 347
24.50, 47.00, 2023-05-07T22:50:06Z, 348
24.50, 47.00, 2023-05-07T23:05:07Z, 349
24.30, 48.00, 2023-05-07T23:20:07Z, 350
23.90, 48.00, 2023-05-07T23:35:08Z, 351
23.70, 50.00, 2023-05-08T00:05:58Z, 352
23.60, 49.00, 2023-05-08T00:20:59Z, 353
23.60, 49.00, 2023-05-08T00:35:59Z, 354
23.60, 49.00, 2023-05-08T00:51:00Z, 355
23.60, 49.00, 2023-05-08T01:06:00Z, 356
23.50, 49.00, 2023-05-08T01:21:01Z, 357
23.50, 50.00, 2023-05-08T01:36:01Z, 358
23.40, 50.00, 2023-05-08T01:51:02Z, 359
23.50, 50.00, 2023-05-08T02:06:02Z, 360
23.30, 50.00, 2023-05-08T02:21:03Z, 361
23.40, 50.00, 2023-05-08T02:36:03Z, 362
23.00, 51.00, 2023-05-08T02:51:04Z, 363
23.10, 51.00, 2023-05-08T03:06:04Z, 364
22.80, 51.00, 2023-05-08T03:21:05Z, 365
22.70, 51.00, 2023-05-08T03:36:06Z, 366
22.80, 51.00, 2023-05-08T03:51:06Z, 367
22.60, 51.00, 2023-05-08T04:06:07Z, 368
22.50, 52.00, 2023-05-08T04:21:07Z, 369
22.50, 51.00, 2023-05-08T04:36:08Z, 370
22.60, 51.00, 2023-05-08T04:51:08Z, 371
22.50, 52.00, 2023-05-08T05:06:09Z, 372
22.50, 52.00, 2023-05-08T05:21:09Z, 373
22.30, 53.00, 2023-05-08T05:36:10Z, 374
22.30, 53.00, 2023-05-08T05:51:10Z, 375
22.00, 53.00, 2023-05-08T06:06:11Z, 376
21.80, 54.00, 2023-05-08T06:21:11Z, 377
21.70, 54.00, 2023-05-08T06:36:12Z, 378
21.60, 55.00, 2023-05-08T06:51:12Z, 379
21.60, 55.00, 2023-05-08T07:06:13Z, 380
21.70, 54.00, 2023-05-08T07:21:13Z, 381
21.70, 55.00, 2023-05-08T07:36:14Z, 382
21.70, 55.00, 2023-05-08T07:51:14Z, 383
21.60, 55.00, 2023-05-08T08:06:15Z, 384
21.70, 55.00, 2023-05-08T08:21:16Z, 385
21.30, 56.00, 2023-05-08T08:36:16Z, 386
21.30, 56.00, 2023-05-08T08:51:17Z, 387
20.90, 57.00, 2023-05-08T09:06:17Z, 388
20.90, 57.00, 2023-05-08T09:21:18Z, 389
20.60, 58.00, 2023-05-08T09:36:18Z, 390
20.70, 58.00, 2023-05-08T09:51:19Z, 391
20.50, 58.00, 2023-05-08T10:06:19Z, 392
20.60, 58.00, 2023-05-08T10:21:20Z, 393
20.50, 58.00, 2023-05-08T10:36:20Z, 394
21.10, 57.00, 2023-05-08T10:51:21Z, 395
21.30, 57.00, 2023-05-08T11:06:21Z, 396
21.40, 57.00, 2023-05-08T11:21:22Z, 397
21.80, 56.00, 2023-05-08T11:36:22Z, 398
22.00, 56.00, 2023-05-08T11:51:23Z, 399
22.20, 55.00, 2023-05-08T12:06:23Z, 400
22.40, 54.00, 2023-05-08T12:21:24Z, 401
22.60, 52.00, 2023-05-08T12:36:25Z, 402
22.80, 52.00, 2023-05-08T12:51:25Z, 403
23.00, 52.00, 2023-05-08T13:06:26Z, 404
23.20, 51.00, 2023-05-08T13:21:26Z, 405
23.50, 50.00, 2023-05-08T13:36:27Z, 406
23.70, 48.00, 2023-05-08T13:51:27Z, 407
23.70, 49.00, 2023-05-08T14:06:28Z, 408
23.90, 49.00, 2023-05-08T14:21:28Z, 409
23.90, 50.00, 2023-05-08T14:36:29Z, 410
24.10, 49.00, 2023-05-08T14:51:29Z, 411
24.10, 48.00, 2023-05-08T15:06:30Z, 412
24.20, 48.00, 2023-05-08T15:21:30Z, 413
24.10, 49.00, 2023-05-08T15:36:31Z, 414
24.30, 47.00, 2023-05-08T15:51:31Z, 415
24.20, 48.00, 2023-05-08T16:06:32Z, 416
24.30, 47.00, 2023-05-08T16:21:33Z, 417
24.30, 47.00, 2023-05-08T16:36:33Z, 418
24.40, 46.00, 2023-05-08T16:51:34Z, 419
24.60, 45.00, 2023-05-08T17:06:34Z, 420
24.50, 45.00, 2023-05-08T17:21:35Z, 421
24.60, 45.00, 2023-05-08T17:36:35Z, 422
24.80, 45.00, 2023-05-08T17:51:36Z, 423
25.10, 44.00, 2023-05-08T18:06:36Z, 424
25.00, 45.00, 2023-05-08T18:21:37Z, 425
25.20, 45.00, 2023-05-08T18:36:37Z, 426
25.10, 44.00, 2023-05-08T18:51:38Z, 427
25.20, 44.00, 2023-05-08T19:06:38Z, 428
25.30, 43.00, 2023-05-08T19:21:39Z, 429
25.30, 43.00, 2023-05-08T19:36:39Z, 430
25.50, 43.00, 2023-05-08T19:51:40Z, 431
25.50, 42.00, 2023-05-08T20:06:40Z, 432
25.60, 42.00, 2023-05-08T20:21:41Z, 433
25.60, 43.00, 2023-05-08T20:36:42Z, 434
25.40, 45.00, 2023-05-08T20:51:42Z, 435
25.60, 44.00, 2023-05-08T21:06:43Z, 436
25.30, 46.00, 2023-05-08T21:21:43Z, 437
25.20, 46.00, 2023-05-08T21:36:44Z, 438
24.90, 47.00, 2023-05-08T21:51:44Z, 439
24.90, 47.00, 2023-05-08T22:06:45Z, 440
25.00, 48.00, 2023-05-08T22:21:45Z, 441
24.90, 48.00, 2023-05-08T22:36:46Z, 442
24.60, 48.00, 2023-05-08T22:51:46Z, 443
24.60, 48.00, 2023-05-08T23:06:47Z, 444
24.50, 47.00, 2023-05-08T23:21:47Z, 445
24.30, 48.00, 2023-05-08T23:36:48Z, 446
24.10, 48.00, 2023-05-08T23:51:48Z, 447
24.30, 47.00, 2023-05-09T00:06:49Z, 448
24.20, 46.00, 2023-05-09T00:21:50Z, 449
24.30, 46.00, 2023-05-09T00:36:50Z, 450
24.30, 46.00, 2023-05-09T00:51:51Z, 451
23.80, 47.00, 2023-05-09T01:06:51Z, 452
23.70, 48.00, 2023-05-09T01:21:52Z, 453
23.60, 47.00, 2023-05-09T01:36:52Z, 454
23.60, 48.00, 2023-05-09T01:51:53Z, 455
23.30, 49.00, 2023-05-09T02:06:53Z, 456
23.30, 50.00, 2023-05-09T02:21:54Z, 457
23.20, 50.00, 2023-05-09T02:36:55Z, 458
23.20, 50.00, 2023-05-09T02:51:55Z, 459
23.10, 51.00, 2023-05-09T03:06:56Z, 460
23.10, 50.00, 2023-05-09T03:21:56Z, 461
23.00, 51.00, 2023-05-09T03:36:57Z, 462
22.90, 51.00, 2023-05-09T03:51:57Z, 463
23.10, 51.00, 2023-05-09T04:06:58Z, 464
23.20, 50.00, 2023-05-09T04:21:58Z, 465
22.60, 52.00, 2023-05-09T04:36:59Z, 466
22.70, 52.00, 2023-05-09T04:51:59Z, 467
22.60, 52.00, 2023-05-09T05:07:00Z, 468
22.60, 52.00, 2023-05-09T05:22:00Z, 469
22.30, 54.00, 2023-05-09T05:37:01Z, 470
22.30, 53.00, 2023-05-09T05:52:01Z, 471
22.20, 53.00, 2023-05-09T06:07:02Z, 472
22.20, 54.00, 2023-05-09T06:22:02Z, 473
21.90, 54.00, 2023-05-09T06:37:03Z, 474
22.00, 54.00, 2023-05-09T06:52:04Z, 475
21.70, 55.00, 2023-05-09T07:07:04Z, 476
21.60, 55.00, 2023-05-09T07:22:05Z, 477
21.60, 55.00, 2023-05-09T07:37:05Z, 478
21.80, 55.00, 2023-05-09T07:52:06Z, 479
21.70, 55.00, 2023-05-09T08:07:06Z, 480
21.70, 55.00, 2023-05-09T08:22:07Z, 481
21.50, 56.00, 2023-05-09T08:37:07Z, 482
21.60, 55.00, 2023-05-09T08:52:08Z, 483
21.40, 56.00, 2023-05-09T09:07:08Z, 484
21.40, 56.00, 2023-05-09T09:22:09Z, 485
21.20, 56.00, 2023-05-09T09:37:09Z, 486
21.10, 56.00, 2023-05-09T09:52:10Z, 487
21.10, 56.00, 2023-05-09T10:07:10Z, 488
21.10, 57.00, 2023-05-09T10:22:11Z, 489
21.10, 57.00, 2023-05-09T10:37:12Z, 490
21.40, 57.00, 2023-05-09T10:52:12Z, 491
21.50, 57.00, 2023-05-09T11:07:13Z, 492
21.60, 58.00, 2023-05-09T11:22:13Z, 493
21.80, 57.00, 2023-05-09T11:37:14Z, 494
22.10, 56.00, 2023-05-09T11:52:14Z, 495
22.40, 55.00, 2023-05-09T12:07:15Z, 496
22.40, 56.00, 2023-05-09T12:22:15Z, 497
22.60, 54.00, 2023-05-09T12:37:16Z, 498
22.60, 53.00, 2023-05-09T12:52:16Z, 499
